Year,State_Name,County_Name,State_ID,County_ID,Per_Capita_Exp_ESRD,Avg_Risk_Score_ESRD,Person_Years_ESRD,Per_Capita_Exp_DIS,Avg_Risk_Score_DIS,Person_Years_DIS,Per_Capita_Exp_AGDU,Avg_Risk_Score_AGDU,Person_Years_AGDU,Per_Capita_Exp_AGND,Avg_Risk_Score_AGND,Person_Years_AGND
2021,Iowa,Guthrie,16,380,*,*,*,16421.42,0.94221,102.08,17637.33,0.9577,75.92,10250.49,0.84603,1533
2021,Iowa,Hamilton,16,390,128942.07,1.06477,11.25,13290.79,0.99147,161.67,19314.56,1.08707,76.17,11499.15,1.03309,1907.67
2021,Iowa,Hancock,16,400,*,*,*,17854.93,1.05422,100.75,15428.44,1.05995,93.42,13321.52,1.04314,1444.5
2021,Iowa,Hardin,16,410,86747.69,0.97397,9.17,14307.94,1.01484,158.83,27511.41,1.13476,121.17,10922.77,1.02006,2171.08
2021,Iowa,Harrison,16,420,*,*,*,12519.5,1.0334,217.42,17865.07,1.17847,115,10136.1,0.97824,1866.42
2021,Iowa,Henry,16,430,89513.09,1.05784,19.75,12816.36,0.95532,212.58,17061.37,0.95922,165.92,9935.45,0.94952,2389.42
2021,Iowa,Howard,16,440,87541.54,1.07025,9,13539.11,1.0627,108.25,18396.79,0.87641,75.58,11997.61,0.90626,1467.5
2021,Iowa,Humboldt,16,450,78465.73,0.97486,8.33,12276.01,0.87582,114.92,17103.99,1.01664,65.25,11621.07,0.9687,1476.67
2021,Iowa,Ida,16,460,*,*,*,17553.91,1.07874,58.17,20059.44,0.91306,51.92,11638.24,0.86413,1056.92
2021,Iowa,Iowa,16,470,*,*,*,12019.51,0.98519,125.75,19844.42,0.91661,80.08,10355.25,0.94735,1800
2021,Iowa,Jackson,16,480,67123.94,0.93405,12.17,8981.57,0.86962,307,14284.41,0.89837,123.67,9937.28,0.9527,1825.58
2021,Iowa,Jasper,16,490,67843.3,1.07414,22.58,12533.89,0.91026,412.25,16536.06,1.08668,160.58,8946.23,0.9177,3909.25
2021,Iowa,Jefferson,16,500,88266.15,0.91139,9.42,8916.66,0.84632,188.25,14840.15,0.8676,168.92,8862.93,0.79808,2145.33
2021,Iowa,Johnson,16,510,80161.09,1.10361,55.25,10581.22,0.92301,1121.25,16323.53,0.93439,480.5,8783.11,0.89463,10096.83
2021,Iowa,Jones,16,520,*,*,*,10488.57,1.01313,201.75,13596.36,0.969,98.08,10069.79,0.98147,2320.75
2021,Iowa,Keokuk,16,530,*,*,*,13943.51,0.91409,98,16764.24,0.84986,63.92,10463.82,0.9126,1196.92
2021,Iowa,Kossuth,16,540,90577.97,0.95729,14.17,11188.74,0.94091,227.83,13498.4,0.85041,131.25,10945.41,0.88864,2748.67
2021,Iowa,Lee,16,550,73696.34,1.06546,42.58,9534.07,0.9888,610.67,13980.71,0.97435,369,9069.56,0.93817,4558.75
2021,Iowa,Linn,16,560,77004.7,0.98809,117.83,9847.03,1.02251,1858.92,13385.33,1.02606,766.42,9459.51,1.00581,17133.25
2021,Iowa,Louisa,16,570,86444.18,1.13566,11.67,7155.29,0.86319,112.33,18458.48,1.04018,75.17,8932.56,0.92329,1142.08
2021,Iowa,Lucas,16,580,*,*,*,8471.26,0.81748,91.33,24769.01,1.01167,59.75,10486.75,0.89595,1055.67
2021,Iowa,Lyon,16,590,*,*,*,14965.09,1.07549,85.67,21012.18,0.99044,52.58,11796.32,0.95054,1336.67
2021,Iowa,Madison,16,600,64146.32,0.8733,9.5,10515.73,0.9167,101.92,18873.71,0.88492,63.17,9651.9,0.9212,1636.58
2021,Iowa,Mahaska,16,610,89623.51,0.9778,17.67,12083.21,0.91325,205.58,16295.9,0.89609,136.42,9834.65,0.92325,2101.58
2021,Iowa,Marion,16,620,61997.98,1.02121,13.25,10013.32,0.86213,323.83,17879.98,0.92579,183.33,9793.23,0.95469,3855.17
2021,Iowa,Marshall,16,630,68564.73,0.97941,28.33,9821.39,0.97462,353.83,15169,1.0631,204.42,9734.41,1.06652,3444.25
2021,Iowa,Mills,16,640,*,*,*,10809.98,1.06826,232.42,14553.86,1.11498,96.75,10106.66,0.96717,1643.42
2021,Iowa,Mitchell,16,650,*,*,*,12472.93,1.00193,118.83,18742.41,0.84101,81.5,10434.27,0.88351,1788.5
2021,Iowa,Monona,16,660,94705.98,0.85682,11.33,11672.73,0.75224,119.42,15491.21,0.86783,91.67,10235.5,0.84238,1258.67
2021,Iowa,Monroe,16,670,*,*,*,12351.38,0.92284,92.92,19438.72,0.90287,68.67,11969.79,0.94867,890.08
2021,Iowa,Montgomery,16,680,*,*,*,14892.04,1.01615,173.67,23735.61,1.07646,118,12501.51,0.98446,1375.92
2021,Iowa,Muscatine,16,690,61122.49,0.90436,23,11265.43,1.10157,368.17,18194.76,1.17624,253,9529.22,0.96282,3754.08
2021,Iowa,"O'Brien",16,700,90939.05,1.08408,9.33,12522.56,0.90303,234.25,12932.02,0.96859,115.17,9874.56,0.93347,2132.08
2021,Iowa,Osceola,16,710,*,*,*,9533.8,0.91602,61.08,19083.4,0.81974,54.5,10747.8,0.94879,924.17
2021,Iowa,Page,16,720,90154.43,1.10022,17.25,13003.74,0.92665,306.5,27155.58,1.02541,212.25,12771.56,0.98083,2193.92
2021,Iowa,"Palo Alto",16,730,*,*,*,10653.01,0.89801,155.33,13629.93,0.98078,115.67,11748.6,0.95195,1416.5
2021,Iowa,Plymouth,16,740,107648.48,1.02372,15.25,11910.95,0.97148,206.67,16952.26,1.02679,127.58,10790.72,0.98752,2999
2021,Iowa,Pocahontas,16,750,*,*,*,15438.05,1.05913,93.75,17992.52,1.08068,85.58,10001.89,0.95051,1176.08
2021,Iowa,Polk,16,760,78458.02,1.03763,196.33,9461.83,0.97557,3179.08,13524.06,0.95578,1683.42,8992.9,0.96416,32515.08
2021,Iowa,Pottawattamie,16,770,86627.4,1.01898,53.5,10785.4,1.03856,1145.33,18373.05,1.06995,427.83,9941.27,1.05001,7735.25
2021,Iowa,Poweshiek,16,780,84557.58,0.92666,14.58,7358.96,0.97191,144.92,13731.31,0.90428,105.92,9018.82,0.8744,2164.17
2021,Iowa,Ringgold,16,790,*,*,*,17189.52,0.86803,77.75,20382.22,0.94652,94.17,13649.87,0.88212,808.42
2021,Iowa,Sac,16,800,*,*,*,12821.82,0.96319,132,21354.38,1.1125,84.92,11155.5,0.86105,1800.75
2021,Iowa,Scott,16,810,75356.99,0.99118,116.75,10586.56,1.05664,1369.58,14764.73,1.00568,629.67,9161.12,0.97736,13650.33
2021,Iowa,Shelby,16,820,*,*,*,11642.93,1.02078,226.58,18995.27,1.03658,91.58,11638.6,0.94779,1967.5
2021,Iowa,Sioux,16,830,96277.5,1.04104,13.92,12571.85,0.94981,266.08,16053.7,0.96546,156.5,11510.94,0.91574,3894.58
2021,Iowa,Story,16,840,87444.43,1.03721,21.67,9086.36,0.99281,588.83,13731.87,0.98249,248,8947.28,1.0128,8077.92
2021,Iowa,Tama,16,850,72434.73,1.055,12.92,10907.67,1.10202,146.33,14363.3,0.99464,89,9942.11,0.99246,1776.83
2021,Iowa,Taylor,16,860,*,*,*,14025.94,0.96906,132.42,20023.36,1.07321,75.17,12520.44,0.98632,1093.08
2021,Iowa,Union,16,870,65640.67,0.92456,7.92,11601.55,0.99703,227.42,16879.39,1.09638,126.08,11949.92,0.94661,1596.33
2021,Iowa,"Van Buren",16,880,*,*,*,13320.18,0.88358,99.17,15376.93,0.8026,58.5,11306.34,0.88457,979
2021,Iowa,Wapello,16,890,79018.67,1.00302,21.67,10604.79,0.98369,468.42,16993.12,1.01265,264.08,10276.18,1.00241,2992.58
2021,Iowa,Warren,16,900,104618.26,1.07258,17.83,9605.93,1.01802,338.25,20428.75,1.09652,148,9422.47,0.96936,4531.58
2021,Iowa,Washington,16,910,92772.42,1.00653,22,12124.29,1.05178,218,16625.59,0.9768,136.42,9777.1,0.90831,2663.58
2021,Iowa,Wayne,16,920,*,*,*,7042.6,0.79207,69.92,18009.24,0.95264,50.42,9614.82,0.90411,825.67
2021,Iowa,Webster,16,930,73448.75,1.0386,22.58,10529.17,1.03006,473.25,14938.88,0.9834,249.5,9842.17,0.98813,4257
2021,Iowa,Winnebago,16,940,*,*,*,13620.59,0.96516,112.58,13753.96,0.99001,63.75,11017.98,0.95495,1432.75
2021,Iowa,Winneshiek,16,950,101182.46,0.90323,10,10380.77,0.76245,176.33,16173.44,0.88015,134,9934.44,0.82635,2627.5
2021,Iowa,Woodbury,16,960,77454.24,0.99573,71.92,12195.69,1.02845,1064.17,16425.93,0.98386,587.25,9220.03,0.96074,7361.75
2021,Iowa,Worth,16,970,*,*,*,7943.91,1.03824,69.17,12864.29,0.93023,65,10297.8,0.98786,899.58
2021,Iowa,Wright,16,980,76749.02,0.95109,10.67,16843.23,1.09533,163.17,16115.58,1.04674,118.42,11453.15,1.03689,1963.08
2021,Kansas,Allen,17,000,62242.12,0.94708,12.67,12730.66,0.96998,215.25,19406.18,1.0199,116.5,11073.04,0.99454,1590.17
2021,Kansas,Anderson,17,010,*,*,*,15089.49,0.91344,119.92,25947.7,1.0163,69.58,12885.32,0.94661,1017.67
2021,Kansas,Atchison,17,020,110338.45,1.08328,12.33,11318.73,0.98594,248.83,18205.12,0.87633,155.75,9821,0.91413,1672.67
2021,Kansas,Barber,17,030,*,*,*,14343.39,0.8785,98.67,28315.43,0.97096,49,14850.3,0.90384,817.67
2021,Kansas,Barton,17,040,84221.41,1.01038,10.92,14987.24,0.95943,542.33,23771.41,0.9178,241.83,11973.33,0.93487,3733.75
2021,Kansas,Bourbon,17,050,91194.12,0.90626,7.33,11775.04,0.97586,197.75,17650.13,1.15656,94.25,8932.47,1.01235,1607.08
2021,Kansas,Brown,17,060,*,*,*,9968.51,0.97537,209.42,15383.02,1.03407,132.42,10056.72,0.92026,1443.83
2021,Kansas,Butler,17,070,83454.17,0.93567,34.42,12359.28,1.02078,594.58,22747.37,1.06034,229.33,9612.45,0.94914,6006.42
2021,Kansas,Chase,17,080,*,*,*,19007.66,1.15553,32,14854.29,0.92316,29.75,7805.15,0.86724,388.08
2021,Kansas,Chautauqua,17,090,*,*,*,7941.79,0.81178,102,34530.19,0.95137,51.17,10990.45,0.94021,517.75
2021,Kansas,Cherokee,17,100,86317.32,1.01245,18.92,8493.24,1.01327,336.25,21985.88,1.09813,152,10133.08,1.06225,1958.83
2021,Kansas,Cheyenne,17,110,*,*,*,20986.63,0.95691,33.75,27888.63,0.72763,29,13216.67,0.87261,498.42
2021,Kansas,Clark,17,120,*,*,*,9859.51,0.8661,26.08,22066.74,0.9152,27.17,13349.6,0.85522,309.58
2021,Kansas,Clay,17,130,79213.45,1.09428,8.17,12955,1.01297,117.5,26823.17,1.03148,95.58,9981.69,0.85206,1375.08
2021,Kansas,Cloud,17,140,*,*,*,10444.51,0.88374,193.75,19872.99,0.9353,121.33,11411.42,0.89739,1393.25
2021,Kansas,Coffey,17,150,119446.58,0.92582,7.67,13417.71,1.00076,157,23655.76,0.90352,69.58,9737.66,0.8935,1273.58
2021,Kansas,Comanche,17,160,.,.,.,8547.36,0.7602,28.75,19502.36,0.99363,32.17,11500.17,0.89214,274.08
2021,Kansas,Cowley,17,170,64741.53,0.91055,26.92,9960.37,0.89587,494.25,17707.02,0.96544,262.42,9532.79,0.98868,4024.83
2021,Kansas,Crawford,17,180,58647.61,1.02296,24.67,10043.81,0.97669,524.5,17177.08,0.98408,252.83,9505.82,0.98465,3676.75
2021,Kansas,Decatur,17,190,*,*,*,11289.48,0.78647,58.33,21629.74,0.9345,46.83,15489.51,0.91452,505
2021,Kansas,Dickinson,17,200,100504.92,0.97256,14,11015.15,0.88559,354.92,20693.61,0.96406,163,10716.93,0.9249,2752
2021,Kansas,Doniphan,17,210,*,*,*,14347.62,0.96817,123.17,26724.67,0.96979,55.75,10180.18,0.98124,983.08
2021,Kansas,Douglas,17,220,78178.84,0.9584,47.75,11194.64,0.90448,861.67,18032.12,0.94115,290.42,9637.75,0.89851,9445.58
2021,Kansas,Edwards,17,230,*,*,*,13522.06,0.72481,46.5,15080.13,0.86951,32.25,14331.07,0.93947,457
2021,Kansas,Elk,17,240,*,*,*,18779.98,0.97175,49.92,20349.67,0.87301,38.75,11611.31,0.96872,470
2021,Kansas,Ellis,17,250,70879.3,0.94487,16.83,14418.24,1.0712,413.33,20803.15,1.09536,229.42,11435.24,1.01109,3147.58
2021,Kansas,Ellsworth,17,260,*,*,*,15787.6,0.95171,93.75,33672.58,0.85439,48.25,12912.5,0.8979,962.25
2021,Kansas,Finney,17,270,66796.86,0.95853,25.75,11256.34,0.96634,355.58,15030.38,0.96099,218,10132.09,0.96263,2326.58
2021,Kansas,Ford,17,280,68551.67,1.00779,26.25,9660.95,0.98353,319.42,15827.67,0.88073,221.33,8633.51,0.98566,2208.58
2021,Kansas,Franklin,17,290,88279.4,1.09371,15.92,13012.7,1.04025,374.75,26137.88,1.19939,173.92,10799.05,0.9986,2991.08
2021,Kansas,Geary,17,300,73812.01,0.85274,23.42,10291.41,0.95676,359.25,15608.97,0.93885,141.83,9405.67,0.98779,1960
2021,Kansas,Gove,17,310,*,*,*,10554.87,0.87925,21.75,40976.54,1.34676,21.5,15786.03,1.19983,451.58
2021,Kansas,Graham,17,320,*,*,*,19030.89,1.17257,62.67,22523.48,1.07405,47.92,12223.04,1.04434,457.83
2021,Kansas,Grant,17,330,*,*,*,8957.47,0.77386,75.67,24689.17,0.99706,61.5,10181.09,0.86243,680.5
2021,Kansas,Gray,17,340,*,*,*,10585.57,1.01033,46.83,17531.14,0.97252,41.33,10857.35,0.90051,631.08
2021,Kansas,Greeley,17,350,*,*,*,8666.12,0.91472,13.75,27381.49,0.6719,13.5,11612.71,0.96807,202.17
2021,Kansas,Greenwood,17,360,*,*,*,10669.4,0.83549,140.67,18113.34,0.96028,58.08,11008.19,0.93416,974.33
2021,Kansas,Hamilton,17,370,*,*,*,17647.54,0.88747,30.25,30541.27,1.0427,12.25,15086.9,0.90468,237.83
2021,Kansas,Harper,17,380,*,*,*,11336.55,1.06508,99.25,25490.59,1.04106,63.17,12226.29,0.90976,881.75
2021,Kansas,Harvey,17,390,71198.4,0.96324,29.67,13840.07,1.10705,357.58,19379.97,1.15207,224.58,9978.03,1.05019,3920.08
2021,Kansas,Haskell,17,391,*,*,*,26872.96,0.90586,23,16455.09,0.87014,37.58,11978.77,0.94718,386.67
2021,Kansas,Hodgeman,17,410,*,*,*,17068.01,0.96003,26.58,22702.09,1.15604,12.92,18558.43,1.12275,288.5
2021,Kansas,Jackson,17,420,*,*,*,12661.17,0.96892,167.33,17830.99,1.05743,69.83,11074.41,0.94158,1528
2021,Kansas,Jefferson,17,430,*,*,*,13408.18,1.21243,224.08,24726.55,1.10082,87.33,9911.26,1.00602,1876.08
2021,Kansas,Jewell,17,440,*,*,*,11341.04,0.83847,54.5,20868.83,0.84402,46.08,11712.98,0.88043,598.58
2021,Kansas,Johnson,17,450,87495.97,1.01776,224.25,13190.06,1.05238,2834.17,24093.63,1.11622,1211,10476.28,0.96144,44967.75
2021,Kansas,Kearny,17,451,*,*,*,9523.74,0.81594,51.08,17985.21,0.91227,33.42,10815.84,0.94699,411.08
2021,Kansas,Kingman,17,470,*,*,*,11878.1,0.86949,123.5,39385.16,1.0146,60.75,11871.65,0.98322,1146.92
2021,Kansas,Kiowa,17,480,.,.,.,15963.79,1.07358,57.75,16054.46,0.9833,24.25,12416.97,0.92097,388.42
2021,Kansas,Labette,17,490,65428.67,0.99428,18.17,8201.73,0.83449,457.83,16200.67,1.01997,210.25,8776.77,0.88972,2219
2021,Kansas,Lane,17,500,*,*,*,11080.6,0.65238,19.83,31846.76,1.25488,12.83,15579.28,0.89892,321.33
2021,Kansas,Leavenworth,17,510,97024.84,1.11399,52.58,14213.06,1.14929,588.75,27554.54,1.17414,158.67,10215.97,1.08334,6509.33
2021,Kansas,Lincoln,17,520,*,*,*,12121.09,0.79634,76.67,13468.71,1.03354,38.17,13005.56,0.91083,571.83
2021,Kansas,Linn,17,530,*,*,*,13445.93,1.11611,133.67,25158.89,0.94898,51.08,8259.11,0.93766,974.58
2021,Kansas,Logan,17,540,.,.,.,15244.86,0.84783,40.92,19883.76,0.92344,15.92,16190.47,0.93542,468.75
2021,Kansas,Lyon,17,550,83122.12,1.03218,23.75,12204.26,1.01551,487.67,20824.09,0.98647,237.83,10147.62,0.95054,3561.25
2021,Kansas,McPherson,17,560,94262.35,1.02445,16.75,12118.37,1.07528,353.83,20919.05,0.98315,225.33,10065.84,0.9088,4030.5
2021,Kansas,Marion,17,570,*,*,*,12836.01,1.02113,178.83,22816.46,1.0186,126.58,11281.24,0.93783,1957.67
2021,Kansas,Marshall,17,580,*,*,*,11845.97,0.95898,169.67,20738.94,0.89506,92,10161.14,0.92621,1719
2021,Kansas,Meade,17,590,*,*,*,9279.99,0.82795,42.58,20754.26,1.02401,28.42,13006.36,0.91878,470
2021,Kansas,Miami,17,600,79799.35,0.9825,20.83,13685.2,0.92608,403.58,29723.04,1.16569,134.08,10215.3,0.95566,2904.25
2021,Kansas,Mitchell,17,610,*,*,*,13995.98,0.77757,70.75,26973.3,0.93904,64.83,11025.87,0.95147,1015.75
2021,Kansas,Montgomery,17,620,66754.02,0.97679,30.42,9848.75,0.95506,612.92,19586.66,1.02877,294.33,9544.14,0.91282,3410.5
2021,Kansas,Morris,17,630,.,.,.,13094.09,0.93345,82.08,20737.9,1.02946,47.83,9910.39,0.91112,958.83
2021,Kansas,Morton,17,640,*,*,*,10298.02,1.11196,41.75,18534.76,1.04789,20.92,11678.06,0.93178,372.58
2021,Kansas,Nemaha,17,650,*,*,*,10672.22,1.03518,139.25,18450.18,0.95677,87.42,11975.57,0.89181,1531
2021,Kansas,Neosho,17,660,105028.41,0.91917,17.92,14440.54,1.0747,267.67,25052.76,1.09486,145.33,9541.14,0.94609,1999.33
2021,Kansas,Ness,17,670,*,*,*,12366.53,0.88994,41.17,25024.25,1.06784,25.83,12894.64,1.03525,546.75
2021,Kansas,Norton,17,680,*,*,*,13310.06,1.06387,85.58,22809.64,1.00221,41.25,11652.46,0.91663,736.5
2021,Kansas,Osage,17,690,*,*,*,13866.01,1.11654,263.67,23826.44,1.129,83.92,10086.48,1.04626,1732.42
2021,Kansas,Osborne,17,700,*,*,*,11763.83,1.05857,59,24032.67,1.10676,54.83,14759.08,0.9826,628.42
2021,Kansas,Ottawa,17,710,*,*,*,10755.04,0.95132,101.17,31683.73,0.96859,42.75,10350.47,0.869,856.83
2021,Kansas,Pawnee,17,720,*,*,*,15436.1,0.95287,111.5,25981.08,0.95866,70,15338.86,0.99146,859.58
2021,Kansas,Phillips,17,730,*,*,*,11923.01,0.88231,109,24005.93,0.92352,46.33,13086.67,0.9794,924.08
2021,Kansas,Pottawatomie,17,740,70583.83,1.12059,17.5,11302.88,0.96043,218.67,17805.09,1.05564,115.25,10847.47,0.96443,2448.5
2021,Kansas,Pratt,17,750,*,*,*,9460.59,0.88364,162.92,19320.27,1.19729,87.67,9239.18,1.01994,1447.5
2021,Kansas,Rawlins,17,760,*,*,*,21119.21,1.09504,43.58,21765.35,1.06093,21,12554.13,0.95108,525.08
2021,Kansas,Reno,17,770,71339.38,0.98762,51.25,10641.68,1.00854,1054.92,21557.93,1.05237,555.83,9331.67,0.94989,8179.17
2021,Kansas,Republic,17,780,*,*,*,12310.32,0.72065,75.58,21198.75,0.74811,54,14693.75,0.90956,837.67
2021,Kansas,Rice,17,790,*,*,*,11967.46,0.88764,189.83,25780.47,0.864,82.92,11217.03,0.89964,1356.83
2021,Kansas,Riley,17,800,72939.56,1.09327,35.42,12026.47,1.07277,538.42,13607.45,1.0533,236.17,8654.21,1.00838,5105.42
2021,Kansas,Rooks,17,810,*,*,*,17676.61,1.03651,84.17,25420.97,1.24613,63.42,12279.73,1.12085,818.83
2021,Kansas,Rush,17,820,*,*,*,7746.51,0.84312,67.67,21282.07,1.08181,38.67,10491.84,0.90688,543.83
2021,Kansas,Russell,17,830,*,*,*,15194.21,0.90451,175.92,18599.64,1.14629,89.83,12173.8,0.96245,1127.17
2021,Kansas,Saline,17,840,75365,0.9803,49.42,12312.08,1.03168,1072.5,21046.96,1.09555,414.83,9442.85,0.94476,6887.58
2021,Kansas,Scott,17,841,*,*,*,18775.74,1.07434,53,26629.99,0.93596,35.83,12528.73,0.91038,695.83
2021,Kansas,Sedgwick,17,860,75611.7,1.00368,321.92,11414.57,1.00935,4324.08,19774.46,1.05208,1788.67,9841.6,0.98286,38830.08
2021,Kansas,Seward,17,870,99078.66,1.03483,12.33,16321.25,1.07792,177.08,18415.75,0.86723,154.58,10605.77,1.00858,1054.58
2021,Kansas,Shawnee,17,880,80463.27,1.03465,128.17,13275.78,1.12886,2425.42,20935.03,1.16427,846.17,10173.07,1.03734,18431.25
2021,Kansas,Sheridan,17,890,*,*,*,8409.02,0.7176,28,21862.4,1.19306,24.42,14531.72,1.00843,446.25
2021,Kansas,Sherman,17,900,*,*,*,13170.87,0.85275,117.33,23233.4,0.90635,82.75,13922.25,0.90414,832.42
2021,Kansas,Smith,17,910,*,*,*,10855.06,0.9439,78,23714.57,0.95375,48.75,14122.01,0.94515,792.92
2021,Kansas,Stafford,17,920,*,*,*,14903.47,0.94762,61.92,20918.16,0.93073,47.42,12374.27,0.95811,659.92
2021,Kansas,Stanton,17,921,*,*,*,13524.42,0.63659,14.58,22305.52,0.8459,26.42,14980.11,0.86595,203.58
2021,Kansas,Stevens,17,940,*,*,*,12015.11,0.94994,47.5,8184.54,0.88011,45.67,11407.9,0.94093,527.67
2021,Kansas,Sumner,17,950,98242.98,1.03269,10.92,9908.25,0.90491,252.58,20816.66,0.94068,125.17,9771,0.96952,2516.17
2021,Kansas,Thomas,17,960,*,*,*,15064.46,0.97483,117.17,22211.92,1.173,49.67,12241.21,0.96752,1068.08
2021,Kansas,Trego,17,970,*,*,*,20304.82,0.9446,62.08,19211.11,1.13634,24.75,13315.04,1.02891,526.5
2021,Kansas,Wabaunsee,17,980,*,*,*,16403.48,1.32086,104.83,21112.47,0.92344,40.17,9290.27,0.93731,907.25
2021,Kansas,Wallace,17,981,*,*,*,7077.28,0.63246,16.5,22409.12,1.21643,14.83,11196.98,0.95617,268.42
2021,Kansas,Washington,17,982,*,*,*,10138.37,0.7112,80.25,30208.31,1.063,61.5,10888.5,0.85795,1049.92
2021,Kansas,Wichita,17,983,*,*,*,10466.41,0.96663,26,33061.47,1.1193,27.67,14249.1,0.83278,297
2021,Kansas,Wilson,17,984,*,*,*,12249.55,1.08386,222.75,25376.64,1.33365,118.92,12040.91,1.10424,1255.67
2021,Kansas,Woodson,17,985,.,.,.,12983.3,0.92749,52.75,26582.43,0.9955,31.42,8020.88,0.87069,456.25
2021,Kansas,Wyandotte,17,986,92340.53,1.06534,190.67,13394.89,1.18307,1231.17,23086.42,1.17744,440.33,11021.69,1.11018,6100.67
2021,Kentucky,Adair,18,000,61263.85,0.98021,17.42,9849.05,0.78212,397.08,15403.72,0.92172,296.5,9967.13,1.00532,1469.92
2021,Kentucky,Allen,18,010,*,*,*,8528.29,0.91003,388.67,15040.5,0.8893,129.75,10084.51,1.0154,1424.83
2021,Kentucky,Anderson,18,020,87904.75,1.1064,12.58,10900.28,1.0111,229.75,17730.95,0.99693,73.33,10337.4,1.05687,1268.67
2021,Kentucky,Ballard,18,030,*,*,*,11863.28,0.84703,116.42,17609.55,0.97923,50.33,10142.89,1.19571,717.5
2021,Kentucky,Barren,18,040,68637.25,1.04523,31.17,10636.39,0.98115,734.75,17046.15,1.0185,408.25,9700.16,1.01249,3427.58
2021,Kentucky,Bath,18,050,96838.82,1.1234,7,7183.47,0.85989,192.67,17322.16,1.06938,125.08,10334.09,1.05398,645.42
2021,Kentucky,Bell,18,060,99653.65,0.9471,13.83,8839.17,0.88063,812.25,16849.87,0.88065,500.58,9689.91,1.05862,1463.08
2021,Kentucky,Boone,18,070,90992.32,1.0969,56.58,10471.59,1.08127,872.58,22408.67,1.13818,323.33,11510.71,1.09423,6925.33
2021,Kentucky,Bourbon,18,080,75701.59,0.90927,9.75,9862.29,1.0193,187.33,21315.11,0.95593,100.33,9139.1,1.00102,1314.75
2021,Kentucky,Boyd,18,090,97675.91,1.00867,32.42,10486.92,1.02313,845.25,21583.21,1.04892,274.33,10567.5,1.11648,3117.17
2021,Kentucky,Boyle,18,100,74591.7,0.93296,22.67,8965.72,0.83407,462.08,15560.61,0.88256,212.25,8955.99,0.90488,2373.83
2021,Kentucky,Bracken,18,110,*,*,*,9520.79,0.98171,137.17,14768.67,0.92908,61.25,10064.16,0.94826,581.42
2021,Kentucky,Breathitt,18,120,85449.8,1.03159,10.58,9153.36,0.85384,474.83,13831.9,0.91123,259.25,9683.59,1.09214,567
2021,Kentucky,Breckinridge,18,130,78435.6,1.03627,8.08,9123.26,0.81695,361.58,11591.12,0.84442,209.5,9910.02,0.99938,1814.25
2021,Kentucky,Bullitt,18,140,68937.99,1.07115,46.75,11520.47,0.96817,747.67,21263.57,1.06524,183,10817.62,1.06819,5433.42
2021,Kentucky,Butler,18,150,*,*,*,11574.55,0.96326,221.42,15662,1.07822,122.67,8711.13,1.02675,820.67
2021,Kentucky,Caldwell,18,160,*,*,*,9962.03,0.87241,257.42,16869.94,0.82203,114.58,10450.28,1.00119,1217.17
2021,Kentucky,Calloway,18,170,86343.2,0.93682,26.92,8647.74,0.90063,420.33,17255.39,1.00575,191.33,10418.31,1.03145,2682.42
2021,Kentucky,Campbell,18,180,81329.86,1.03044,44.17,11767.31,1.0404,683.83,19136.83,1.06749,320.83,10557.18,1.0818,5479.17
2021,Kentucky,Carlisle,18,190,*,*,*,9116.11,0.86136,95.92,15571.9,1.11959,43.83,7222.83,1.00745,426.33
2021,Kentucky,Carroll,18,191,*,*,*,7150.04,0.84146,142.17,19887.16,1.10373,68.92,9217.18,1.01976,647.67
2021,Kentucky,Carter,18,210,73578.24,0.97098,12,9455.28,0.93732,488.67,18362.63,0.92679,268.67,10322.27,1.0978,1488.17
2021,Kentucky,Casey,18,220,109759.23,1.05371,10.25,7858.17,0.87886,389.33,15591.76,0.81928,306.67,10504.81,0.91553,1180.83
2021,Kentucky,Christian,18,230,85425.2,0.96479,62.42,11028.64,0.95138,941.25,17467.89,1.00232,412.5,9765.4,1.04308,3896.25
2021,Kentucky,Clark,18,240,77618.47,0.96656,15,9804.74,0.94841,459,18004.25,0.98281,164.92,9377.68,1.00333,2164.17
2021,Kentucky,Clay,18,250,*,*,*,8938.1,0.93433,438.75,16470.55,0.95705,296.5,9659.81,1.06379,592
2021,Kentucky,Clinton,18,260,*,*,*,10381.09,0.92248,266.83,15262.18,0.9043,240.83,9293.07,0.96413,641.08
2021,Kentucky,Crittenden,18,270,83575.24,0.87345,9.17,8838.59,0.73355,168.25,18890.61,0.90587,80.33,11005.29,0.97498,848.25
2021,Kentucky,Cumberland,18,271,*,*,*,12865.46,0.88657,176.42,18197.19,0.86175,157.75,11180.31,0.9743,516.42
2021,Kentucky,Daviess,18,290,97756.32,1.00892,53.33,11617.27,1.04099,1322.5,21486.15,1.06031,510.42,9921.98,1.12259,7932.33
2021,Kentucky,Edmonson,18,291,*,*,*,9056.35,0.87781,241.08,18014.58,1.10849,127.83,9243.13,1.03443,951.5
2021,Kentucky,Elliott,18,310,*,*,*,12375.41,0.91136,119.17,15511.92,0.95402,96.58,10567.09,1.1384,249.42
2021,Kentucky,Estill,18,320,112248.38,0.96088,7.92,8439.68,0.87839,341.75,14307.37,0.87852,259.08,9221.54,1.0342,959
2021,Kentucky,Fayette,18,330,76391.95,1.01765,127.92,11309.58,1.0443,1839.33,19944.67,1.01593,796.17,9465.04,0.98394,14883.25
