Year,STATE_NAME,COUNTY_NAME,STATE_ID,COUNTY_ID,Per_Capita_Exp_ESRD,Avg_Risk_Score_ESRD,Person_Years_ESRD,Per_Capita_Exp_DIS,Avg_Risk_Score_DIS,Person_Years_DIS,Per_Capita_Exp_AGDU,Avg_Risk_Score_AGDU,Person_Years_AGDU,Per_Capita_Exp_AGND,Avg_Risk_Score_AGND,Person_Years_AGND
2016,Idaho,Bannock,13,20,76465.56,0.99835,48.33,11689.33,1.05176,1460.83,17136.71,1.0142,518.42,9319.45,0.9548,4657.25
2016,Idaho,"Bear Lake",13,30,*,*,*,10516.53,0.83269,141.83,11334.58,0.79145,69.42,9811.59,0.74635,867.92
2016,Idaho,Benewah,13,40,*,*,*,8360.24,0.76282,327.92,14496.26,0.90477,146.08,9422.58,0.84005,1269
2016,Idaho,Bingham,13,50,68483.67,0.9613,42.92,9141.1,0.89905,724.25,14065.51,0.8994,319.83,8799.55,0.88388,3206.42
2016,Idaho,Blaine,13,60,*,*,*,11682.35,0.96087,98.08,13666.79,0.80046,74.67,9082.4,0.76313,1964.33
2016,Idaho,Boise,13,70,*,*,*,8168.68,0.92491,102.58,11232.42,1.03053,33.5,7237.74,0.78689,475.25
2016,Idaho,Bonner,13,80,67601.02,0.89242,36,7749.37,0.78796,720.08,11543.03,0.87167,367.67,7764.08,0.83058,4045.42
2016,Idaho,Bonneville,13,90,64079.67,0.97901,75.83,10442.26,0.94141,1599.75,16475.16,0.91895,566.92,9722.89,0.92984,7086.67
2016,Idaho,Boundary,13,100,*,*,*,6384.01,0.77895,210.08,10635.43,0.87681,113.42,6732.56,0.79424,1006
2016,Idaho,Butte,13,110,*,*,*,11441.84,0.93359,70.83,17054.93,0.85036,21.42,11857.79,0.8539,356.25
2016,Idaho,Camas,13,120,*,*,*,5851.45,0.77752,18.75,*,*,*,10784,0.95786,92.92
2016,Idaho,Canyon,13,130,75589.93,1.00529,120.5,9373.31,0.97774,2261.67,13374.99,0.90161,991.5,8442.52,0.98251,7463
2016,Idaho,Caribou,13,140,*,*,*,10911.71,0.75484,78.75,20071.76,0.85354,61.33,10849.1,0.81457,754.92
2016,Idaho,Cassia,13,150,58750.68,0.89658,16.17,10561.31,1.04653,271.08,12947.94,0.88828,184.83,9564.14,0.92384,1643.83
2016,Idaho,Clark,13,160,*,*,*,*,*,*,*,*,*,8579.76,0.83784,44.75
2016,Idaho,Clearwater,13,170,*,*,*,9943.93,0.76691,259,16942.51,1.1285,105.92,10073.87,0.90575,1383
2016,Idaho,Custer,13,180,*,*,*,11416.3,0.88251,71.58,11602.8,0.62293,46.5,8739.1,0.76634,672.17
2016,Idaho,Elmore,13,190,57108.26,0.79569,20.25,10143.1,0.92213,447.92,11737.62,0.80613,159.92,9487.51,1.01499,1625.5
2016,Idaho,Franklin,13,200,*,*,*,7857.96,0.85223,154.42,11617.92,0.8991,64.08,8422.06,0.87757,1170.42
2016,Idaho,Fremont,13,210,69552.85,0.8164,8.75,9029.77,0.81322,168.42,13015.33,0.8189,86,8233.98,0.86011,1061.67
2016,Idaho,Gem,13,220,68933.2,0.99363,9.58,7422.51,0.8527,309,15110.96,0.84451,135.67,8227.97,0.90268,1142
2016,Idaho,Gooding,13,230,*,*,*,8213.31,0.9293,202.5,22717.79,1.15556,149.42,10537.69,0.98303,1275.08
2016,Idaho,Idaho,13,240,*,*,*,9223.99,0.72413,354.75,14365.68,0.80293,225.83,8744.05,0.7816,2018.75
2016,Idaho,Jefferson,13,250,58099.63,0.98401,19.5,11142.72,0.98856,303.5,15109.73,0.81725,110,8460.45,0.86994,1649.25
2016,Idaho,Jerome,13,260,69833.72,0.90393,10.83,7431.25,0.86511,223.08,12293.28,0.87821,139.25,9674.5,1.01782,1148.42
2016,Idaho,Kootenai,13,270,71410.52,0.93839,87,8018.59,0.84139,2601.33,13561.68,0.91483,1025.75,8363.97,0.88867,13550.58
2016,Idaho,Latah,13,280,58015.49,0.83695,14,9015.76,0.80044,485.08,13587.35,0.9002,176.58,8228.8,0.85199,3078.92
2016,Idaho,Lemhi,13,290,*,*,*,7654.85,0.73358,206.17,11915.95,0.79159,117.67,7760.28,0.76665,1444.25
2016,Idaho,Lewis,13,300,*,*,*,11054.55,0.87389,180.75,15401.11,0.8266,91,9790.73,0.87612,794.58
2016,Idaho,Lincoln,13,310,*,*,*,13307.87,0.97418,72.92,17579.23,1.04895,44.5,7944.99,0.9908,366.42
2016,Idaho,Madison,13,320,*,*,*,8051.43,0.89642,173.25,18142.86,0.91809,66.42,8491.82,0.85644,1255.83
2016,Idaho,Minidoka,13,330,55475.95,0.98301,13.5,8893.78,0.87421,255.75,11741.24,0.85487,197.08,8581.47,0.90108,1428.42
2016,Idaho,"Nez Perce",13,340,76599.31,0.99328,35.67,8648.01,0.88637,826.58,15477.06,0.99713,373,9149.69,0.99794,3790.92
2016,Idaho,Oneida,13,350,*,*,*,10563.38,0.86255,97.08,10941.72,0.93621,39.67,9170.52,0.84852,579.58
2016,Idaho,Owyhee,13,360,*,*,*,6937.33,0.86632,164.5,10470.87,0.86984,107.67,7419.74,0.8993,521.17
2016,Idaho,Payette,13,370,80743.89,0.95843,10.92,9462.42,0.9823,321.5,11018.15,0.87047,173.92,8826.72,0.9497,1479.92
2016,Idaho,Power,13,380,*,*,*,11324.67,0.88781,119.42,13170.51,1.00962,54.42,10294.69,0.87355,536.17
2016,Idaho,Shoshone,13,390,85590.6,1.07282,23,7235.23,0.80664,514.42,14910.81,0.93756,221.08,8563.74,0.91933,1825
2016,Idaho,Teton,13,400,*,*,*,10136.71,0.7667,81.33,25937.2,0.8651,35.25,8779.26,0.66211,733.17
2016,Idaho,"Twin Falls",13,410,72549.21,1.01745,58.42,10369.37,1.03133,1103.67,15050.32,0.99607,596.5,9235.92,1.03217,5456
2016,Idaho,Valley,13,420,*,*,*,11704.09,0.97675,115.5,11550.84,0.82346,63.92,8559.05,0.85125,1075.83
2016,Idaho,Washington,13,430,*,*,*,12323.51,0.91535,190.25,13045.99,0.7733,126.42,8013.22,0.87102,1069.5
2016,Illinois,Adams,14,0,96484.62,1.02547,50.92,10890.36,0.99109,1532.92,15276.98,1.0774,836.17,8938.31,0.98553,8311.5
2016,Illinois,Alexander,14,10,91561.73,0.99164,9.5,7297.1,0.84158,266.25,12513.49,0.84823,208.67,7911.3,0.99076,667.42
2016,Illinois,Bond,14,20,82634.76,1.02109,21.33,10604.46,0.97593,427.5,16586.8,1.00816,187.17,8851.75,1.00994,1811.67
2016,Illinois,Boone,14,30,74928.63,0.98458,35.08,10851.73,1.0519,765.58,18128.51,1.0291,366.67,8789.89,0.94731,4044.83
2016,Illinois,Brown,14,40,*,*,*,11111.49,0.79801,139.33,14677.42,0.92489,59,8030.37,0.88922,540.33
2016,Illinois,Bureau,14,50,69015.56,0.97481,42.25,9528.58,0.91789,607.42,17805.52,1.0208,368.33,9169.86,0.9527,4193.5
2016,Illinois,Calhoun,14,60,*,*,*,7330.5,0.88952,119.33,16333.45,0.88353,78,8556.23,0.92767,675
2016,Illinois,Carroll,14,70,81409.23,1.02883,15.83,8691.09,0.9082,316.25,18457.37,0.96418,163.5,8476.11,0.9644,1903.58
2016,Illinois,Cass,14,80,61073.35,0.89378,10,8653.97,0.81958,269.42,14917.33,0.88193,162.42,8868.78,0.97731,1244.25
2016,Illinois,Champaign,14,90,75728.23,0.99518,122.83,10797.73,1.0433,2323.83,15540.81,1.07605,892.25,8916.92,0.96216,7599.42
2016,Illinois,Christian,14,100,65772.34,0.91558,33.5,8873.75,0.95304,756.5,18312,0.96913,397.42,8989.23,0.98301,4022.17
2016,Illinois,Clark,14,110,83489.22,1.06498,8.58,9741.64,0.95671,338.17,17246.66,1.09505,175.67,8251.03,1.00304,1817.17
2016,Illinois,Clay,14,120,84866.99,0.92803,11,10413.14,0.9907,436.5,18984.76,1.1236,241.83,9597.7,0.98413,1673.83
2016,Illinois,Clinton,14,130,78029.26,0.99002,23.75,8571.61,0.99732,736,18961.39,1.09673,301.83,9211.16,1.0019,4096.58
2016,Illinois,Coles,14,140,77705.69,1.093,35.83,10830.13,1.10509,1089.75,18546.63,1.18525,617.92,9646.98,1.06061,3948.17
2016,Illinois,Cook,14,141,87263.17,1.01029,6232,12268.54,1.08657,58333.17,19071.03,1.03258,47745.92,10238.83,1.02304,320314.67
2016,Illinois,Crawford,14,150,75538.43,0.93574,30.58,8253.98,0.82843,416.42,16160.59,0.94606,242.5,8346.84,0.92324,2564
2016,Illinois,Cumberland,14,160,*,*,*,11925.42,0.94844,227.08,20816.83,1.12084,100.92,10037.27,1.01026,1078.25
2016,Illinois,DeKalb,14,170,94138.4,1.01646,76.83,10101.34,0.94971,1257.17,20432.61,1.05768,587.75,9291.41,0.95752,7072.17
2016,Illinois,"De Witt",14,180,93465.52,1.05332,16.42,9709.4,0.97806,336.92,16240.89,1.07571,191.33,9862.76,1.03951,1620.67
2016,Illinois,Douglas,14,190,116857.21,0.98439,8.25,13045.72,1.15627,303.92,19843.69,1.08098,136.25,9998.83,1.00688,1492.75
2016,Illinois,DuPage,14,250,85532.96,0.98915,594.17,11549.84,1.01315,7298.42,18833.84,1.02306,3842.5,9852.27,0.97249,76282.25
2016,Illinois,Edgar,14,310,110492.97,1.05414,21.67,8933.45,1.00052,481.75,18647.43,0.99839,287,9491.07,1.05964,2058.25
2016,Illinois,Edwards,14,320,*,*,*,8344.76,0.91198,141,18490.46,0.91819,76.67,7560.04,0.88128,975.33
2016,Illinois,Effingham,14,330,77736.7,1.01724,24.25,11007.27,1.05092,731.58,17424.28,1.0879,327.42,8776.34,0.93206,4132.67
2016,Illinois,Fayette,14,340,80911.3,0.99672,16,10354.01,0.97132,582.5,16203.49,0.99633,340.25,9076.02,0.97523,2386.67
2016,Illinois,Ford,14,350,*,*,*,11016,0.96318,234.67,22207.29,1.06304,129,10110.54,0.98145,1457.58
2016,Illinois,Franklin,14,360,77869.16,1.05577,50,9766.24,0.93814,1348.75,16827.49,1.01347,706,9051.61,0.98119,4334
2016,Illinois,Fulton,14,370,71331.35,0.9739,36.17,8400.58,0.87292,706,15455.85,0.90537,469.83,8690.69,0.90483,3762.42
2016,Illinois,Gallatin,14,380,76473.45,0.85927,11,12052.52,0.96845,158.5,14089.86,0.82201,115,8129.01,0.85262,778.92
2016,Illinois,Greene,14,390,77741.32,1.02829,11.75,9831.09,0.91595,413.75,18127.57,0.89269,229.42,10092.89,0.95557,1552.25
2016,Illinois,Grundy,14,400,98748.8,1.04225,41,12522.92,1.04367,781.42,18421.05,1.11084,253,10412.83,1.03222,4620.33
2016,Illinois,Hamilton,14,410,85249.24,1.07358,9.33,11221.92,0.93149,212.83,19559.33,1.01813,152.83,8653.28,0.98246,926.5
2016,Illinois,Hancock,14,420,76385.94,1.04876,15.33,9405.72,0.9114,400.33,17243.01,0.92735,205,9044.16,0.94902,2624.5
2016,Illinois,Hardin,14,421,*,*,*,11695.71,0.81171,200.42,19638.75,0.90772,94.33,10283.58,0.93209,563.75
2016,Illinois,Henderson,14,440,96083.9,0.95564,9.92,7934.06,0.87104,124.42,18912.72,1.00673,53.5,8601.83,0.98833,960.58
2016,Illinois,Henry,14,450,60977.09,1.00722,48.08,10156.97,1.0649,658.42,15841.62,0.95591,335.42,8423.76,0.94649,5125.25
2016,Illinois,Iroquois,14,460,75627.52,1.05626,30,10826.53,1.00239,761.17,18999.45,1.04905,357.25,9986.23,1.01759,3564.5
2016,Illinois,Jackson,14,470,65994.31,1.00037,51.42,9858.78,1.00916,1309.83,17422.67,1.00502,623.42,8812.72,0.94987,3826.33
2016,Illinois,Jasper,14,480,82613.84,1.02884,13.58,11221.52,1.04912,186.17,17301.55,1.05238,98.92,9119.15,0.99218,1254.33
2016,Illinois,Jefferson,14,490,91205.91,1.04819,48.33,9683.29,1.0548,918.75,17496.04,1.13456,598.17,8870.87,1.05819,4064.42
2016,Illinois,Jersey,14,500,79988.83,1.08046,27.92,8888.6,0.9239,616,20161.65,1.02364,281.08,8781.16,0.95836,2615.42
2016,Illinois,"Jo Daviess",14,510,*,*,*,10367.9,0.8971,252.08,17497.17,1.00325,116,8160.31,0.8256,2094.25
2016,Illinois,Johnson,14,520,58792.18,1.09096,9.5,8787.2,0.90657,327.17,17110.97,0.93146,165.67,7211.02,0.93097,1329.75
2016,Illinois,Kane,14,530,86602.62,1.00957,425.83,12202.86,1.06115,4511.33,20395.11,1.02613,2384.33,9997.83,0.96336,35622.75
2016,Illinois,Kankakee,14,540,88709.6,1.03917,148.58,10671.9,1.03949,2213.92,20763.26,1.16851,893,10555.31,1.09495,10208.83
2016,Illinois,Kendall,14,550,87050.3,0.96139,88.17,10381.3,0.94512,1000.58,17223.09,1.00237,496.75,9665.32,0.93626,7289.17
2016,Illinois,Knox,14,560,81581.29,1.05827,39.92,10183.09,1.0541,908.33,18504.83,1.06482,459.08,8678.35,0.96648,5104.25
2016,Illinois,Lake,14,570,88309.78,1.0124,578.17,11362.15,1.00232,6289,19041.47,1.02334,3253.33,9941.49,0.97977,56906.42
2016,Illinois,"La Salle",14,580,80600.83,0.99893,88.17,10609.76,0.9605,2365,16559.17,1.0567,1035.83,9887.8,1.01494,12296.83
2016,Illinois,Lawrence,14,590,102051.99,1.06773,21.83,9821.03,0.94317,374,19887.21,0.94073,242.33,9486.48,0.93323,1792.08
2016,Illinois,Lee,14,600,55263.45,1.00125,35.25,9972.08,0.99864,865.25,14919.6,0.99574,284.92,9055.44,0.99677,3614.17
2016,Illinois,Livingston,14,610,82104.47,1.03599,28.25,10976.91,0.95653,747.25,21396.11,1.11143,322.83,9500.75,0.98997,3561.42
2016,Illinois,Logan,14,620,64258.26,0.9675,22,9593.15,0.9889,511,17745.34,1.03145,282,8645.96,0.95816,2741.33
2016,Illinois,McDonough,14,630,65662.28,0.99563,18.92,8362.91,0.92625,450,15703.32,1.00005,317.08,8245.91,0.93202,2334.67
2016,Illinois,McHenry,14,640,100694.25,1.01427,189.75,12101.96,1.00487,3677.83,19317.96,1.0332,1426.58,10252.35,0.97937,27055.33
2016,Illinois,McLean,14,650,71411.85,0.93794,78.83,9074.07,1.00144,1689.33,16821.73,1.07114,715.67,7837.94,0.92361,10869.67
2016,Illinois,Macon,14,660,75818.86,1.00059,145.17,9998.21,1.00371,2305.83,16553.98,1.08507,1143.67,9075,1.04989,12362.5
2016,Illinois,Macoupin,14,670,76220.15,0.99251,46.67,8231.01,0.93217,1283.42,18827.59,1.03514,582.08,8951.79,0.99589,5801.58
2016,Illinois,Madison,14,680,85378.72,1.05721,245.83,9456.22,1.03621,5141,16822.04,1.10832,1946.67,8852.15,1.03434,20981.08
2016,Illinois,Marion,14,690,93635.27,1.07376,47.92,11765.05,1.14184,1283.08,21069.21,1.15633,751.83,10126.86,1.0592,4285.83
2016,Illinois,Marshall,14,700,87007.05,1.05696,13,10933.59,1.10511,208.33,19911.78,1.18604,103,8211.68,0.95275,1597.5
2016,Illinois,Mason,14,710,93902.89,0.95429,13.42,9711.41,0.93332,295.67,16021.74,0.98067,175.75,9552.04,0.96191,1807.67
2016,Illinois,Massac,14,720,77307.49,0.91876,12.33,10893.8,0.97818,537.25,19167.07,1.02362,285.75,8234.93,0.99524,1785.75
2016,Illinois,Menard,14,730,*,*,*,9321.4,0.90197,193.83,15554.22,0.98746,89.67,7954.31,0.96864,1153.08
2016,Illinois,Mercer,14,740,52745.91,0.89023,17.08,13912.69,0.95075,205.75,15995.31,1.01235,117.67,8910.15,0.89517,1700.33
2016,Illinois,Monroe,14,750,85336.88,1.08445,16.25,9947.69,0.93409,340.33,18580.86,1.10477,143.67,8893.1,1.02614,2722.08
2016,Illinois,Montgomery,14,760,74677.93,1.05945,34.92,8549.92,0.94265,760.17,16318.93,1.00063,478.17,8478.57,0.93381,3570.17
2016,Illinois,Morgan,14,770,73194.54,1.03555,42.58,10715.86,0.95557,913.83,15887.86,1.02847,509.25,8412.95,0.93411,3595.42
2016,Illinois,Moultrie,14,780,107104.79,1.01475,8,9895.08,1.03114,244.08,20067.58,1.20747,173.67,9362.41,1.07144,1539
2016,Illinois,Ogle,14,790,76266.97,1.00915,26,10178.02,1.03766,821.83,17061,1.07912,409.92,9110.05,0.9669,4767.25
2016,Illinois,Peoria,14,800,74611.75,1.00042,186.83,9710.41,1.0722,2804,16031.41,1.03087,1141.17,7845.6,0.95491,15089.17
2016,Illinois,Perry,14,810,84818.58,1.13946,31.58,9528.06,0.85279,541.67,19918.27,1.01617,274.33,10797.14,0.94713,2239.67
2016,Illinois,Piatt,14,820,72831.52,0.98552,10.33,13561.04,1.06037,198.83,22382.81,1.22474,80.58,10928.95,0.99996,1363.5
2016,Illinois,Pike,14,830,116328.05,0.92877,15.17,11373.79,0.96122,388.58,15615.45,0.88662,284.5,9374.79,0.95613,2028.83
2016,Illinois,Pope,14,831,*,*,*,6505.02,0.84395,140.83,10313.13,0.85857,51.5,8512.69,0.9547,436.58
2016,Illinois,Pulaski,14,850,77852.95,1.12227,12.75,8690.65,0.87114,240.5,11113.15,0.85809,145.92,7314.38,0.95402,598.75
2016,Illinois,Putnam,14,860,*,*,*,12237.3,0.90181,77.08,23662.23,1.1186,27.33,9458.56,0.92109,785.67
2016,Illinois,Randolph,14,870,79710.64,0.96628,30,10249.4,0.91491,737.17,17109.14,0.95433,331.5,10425.62,0.96563,3464.5
2016,Illinois,Richland,14,880,86577.27,1.00056,23.08,9995.46,0.93197,404.5,17080.31,0.99965,250.92,8621.24,0.92625,1950.33
2016,Illinois,"Rock Island",14,890,60354.98,0.95788,153.17,10749.29,1.03743,1988.08,17126.29,0.96503,972.33,8732.05,0.95159,11698.67
2016,Illinois,"St. Clair",14,900,76908.45,0.99533,342.17,10112.68,1.0694,4770.5,17447.61,1.11792,2076.75,8754.66,1.06273,16573.92
2016,Illinois,Saline,14,910,81654.25,1.07048,35.17,8965.69,0.8513,860.92,14930.03,0.93665,550.08,8584.29,0.93218,2817.08
2016,Illinois,Sangamon,14,920,68200.51,0.99072,177.08,10102.75,1.01101,3319.08,15250.89,1.03202,1388.92,8785.5,1.00893,14037.75
2016,Illinois,Schuyler,14,921,*,*,*,7696.13,0.83163,132.17,19341.75,0.99077,76.67,9559.29,0.9402,849.08
2016,Illinois,Scott,14,940,*,*,*,11606.74,0.90068,85.67,19942.39,0.82516,72.42,8417.41,0.94674,506.58
2016,Illinois,Shelby,14,950,67386.08,1.01421,19.17,12679.83,1.05582,485.92,17711.2,1.07658,236.25,8584.16,0.96781,2884.33
2016,Illinois,Stark,14,960,*,*,*,9880.59,1.06882,75.42,22942.58,1.10099,53.67,8113.32,0.8974,700.33
2016,Illinois,Stephenson,14,970,75317.82,1.00005,45.92,10528.27,0.95278,909.58,12626.89,0.94952,439.08,8824.13,0.95996,3644.83
2016,Illinois,Tazewell,14,980,73235.9,0.99926,96,9193.1,1.00543,1806.67,19524.86,1.06082,721.25,8483.64,0.98234,13655.5
2016,Illinois,Union,14,981,84316.55,0.9726,17.17,7931.02,0.98094,677.75,13893.28,1.03041,369,8315.32,0.92984,1790
2016,Illinois,Vermilion,14,982,85650.62,1.00993,77,9560.3,0.98437,1832,16199.53,1.10772,645.75,9824.59,1.03155,5773.58
2016,Illinois,Wabash,14,983,85346.4,0.95838,11.08,8906.02,0.89162,298.33,19592.5,0.82303,142.08,8453.11,0.87711,1564.17
2016,Illinois,Warren,14,984,*,*,*,6940.32,0.89598,320.33,16385.29,0.86552,165.83,8342.75,0.93589,1713
2016,Illinois,Washington,14,985,75440.29,1.12398,9.33,10424.5,0.9546,254.42,19314.38,1.1614,92.5,9374.65,1.00541,1673.75
2016,Illinois,Wayne,14,986,56397.28,0.93698,15.75,10044.78,0.86677,396.25,11232.54,0.92594,253.42,8616.61,0.93578,2181.08
2016,Illinois,White,14,987,127673.52,0.94126,8.17,9695.62,0.91773,424.25,17973.59,0.93803,279.58,8644.48,0.91707,1980.92
2016,Illinois,Whiteside,14,988,64276.31,0.93779,62.33,10901.25,1.04208,1358.75,17166.34,1.09883,561.42,9241.17,1.0182,6493.25
2016,Illinois,Will,14,989,91249.25,1.02529,591.92,11631.83,1.02147,6835.08,21920.51,1.12102,2796.17,10356.79,1.02026,48774.25
2016,Illinois,Williamson,14,990,84934.82,1.06519,69.83,9438.1,0.9656,1789.17,16214.31,1.00256,895,8417.86,0.97541,6822.67
2016,Illinois,Winnebago,14,991,72253.89,0.96585,307.25,10243.07,1.00059,5861.67,17719.35,1.06076,2547.42,9055.97,0.9857,21117.17
2016,Illinois,Woodford,14,992,74008.93,1.07989,22.08,10037.57,1.06551,438.08,15486.8,1.11775,201.08,7880.68,0.93929,4011.17
2016,Indiana,Adams,15,0,48834.24,0.91992,17.83,8949.09,1.06635,334.83,15207.68,0.9873,182.83,7622,0.92054,2361.5
2016,Indiana,Allen,15,10,72696.54,1.01945,330.75,9830.53,1.03927,5204.42,15298.73,1.06957,2188.25,8342,0.94881,17919.92
2016,Indiana,Bartholomew,15,20,72775.52,1.10658,63.58,10766.65,1.09216,1573.5,18031.44,1.14325,667.42,8577.71,0.96284,7633.58
2016,Indiana,Benton,15,30,71706.52,0.95871,8.58,9153.93,1.07105,188.5,17843.43,0.93741,92.67,9454.44,0.99895,909.67
2016,Indiana,Blackford,15,40,57946.1,0.88851,13,10159.32,0.97857,320.67,26428.9,1.0848,183,9362.11,0.9832,1445.33
2016,Indiana,Boone,15,50,72044.59,1.03468,39.75,10319.18,1.09353,619.08,16672.18,1.14284,352.42,9637.76,0.97236,4751.83
2016,Indiana,Brown,15,60,*,*,*,10914.64,1.07676,231.58,16017.75,1.07465,184.42,8348.5,0.91015,1567.75
2016,Indiana,Carroll,15,70,81446.14,1.08426,18.67,9635.12,0.96523,331.67,17276,0.9755,162.83,9642.84,0.96659,2016.67
2016,Indiana,Cass,15,80,75591.59,0.9949,39.08,8664.72,1.0715,810,15879.32,1.07085,405.17,9466.25,1.01697,3402.75
2016,Indiana,Clark,15,90,77514.28,1.00999,120.75,11400.61,1.11725,2548.33,19098.26,1.22078,1099.75,9624.73,1.03544,8693
2016,Indiana,Clay,15,100,79321.67,1.00038,34.83,10423.25,1.04577,666.75,16085.83,1.02981,350.33,9230.69,1.06415,2714.08
2016,Indiana,Clinton,15,110,76850.04,0.99141,36.25,10647.83,1.0545,590.42,16395.3,1.01852,358.25,8425.25,0.95354,2932.17
2016,Indiana,Crawford,15,120,87681.12,1.12634,12.92,9756.5,0.99214,317.75,14091.13,0.96764,204.25,8279.53,0.96861,1011.92
2016,Indiana,Daviess,15,130,71581.53,0.98393,37.25,8694.12,0.97984,608,17407.91,1.10625,427.5,9291.46,0.9665,3055.92
2016,Indiana,Dearborn,15,140,58599.97,1.03289,44.83,9353.31,1.04695,981.25,18509.3,1.23806,424.58,8505.57,1.00004,4705.25
2016,Indiana,Decatur,15,150,78927.19,1.04867,23.67,10667.84,1.07858,460.42,19692.38,1.13862,259,8646.74,0.97839,2277.5
2016,Indiana,"De Kalb",15,160,72073.3,1.0723,31.17,8616.85,0.9927,751.25,16645.71,1.08441,258.42,8183.93,0.9179,2403.92
2016,Indiana,Delaware,15,170,78600.78,1,133.75,10502.35,1.04343,2979.17,16982.05,1.1271,1390.67,8718.35,1.00791,11115.33
2016,Indiana,Dubois,15,180,59453.63,0.94475,34.5,9690.84,1.02674,585.25,14332.05,1.00366,427.25,7571.5,0.9234,5056.08
2016,Indiana,Elkhart,15,190,73521.01,0.97678,125.42,9672.95,1.05105,2964.42,15165.9,1.03048,1584.08,8074.96,0.95187,13394.67
2016,Indiana,Fayette,15,200,96515.76,1.08352,34.5,8696.63,0.94148,911.17,17502.66,1.08666,474.5,8659.04,1.00485,2597.42
2016,Indiana,Floyd,15,210,71559.92,1.03665,71.17,10795.1,1.08505,1421.08,20572.28,1.18397,631.25,9368.77,1.02355,6685.08
2016,Indiana,Fountain,15,220,75270.06,0.96511,15.67,8801.81,0.87268,364.92,18735.98,1.05765,203.67,9193.21,0.95986,1974.42
2016,Indiana,Franklin,15,230,95488.41,1.01772,18.92,7728.42,0.89182,460.08,12455.9,0.93101,320.17,7779.82,0.91917,2270.92
2016,Indiana,Fulton,15,240,77731.18,0.95207,14.08,8475.34,1.01733,372.08,19473.15,1.02145,165.08,8050.68,0.99761,1597.58
2016,Indiana,Gibson,15,250,59812.19,0.97283,31.42,9266.38,1.00745,559,18695.49,1.1005,402,8963.45,0.92229,3019.75
2016,Indiana,Grant,15,260,80937.59,1.01524,78,10119.64,1.08689,1928.75,16640.35,1.11385,923.5,9052.79,1.05144,6596.25
2016,Indiana,Greene,15,270,87650.88,1.00488,53,9559.67,0.94596,780.58,16888.79,1.00909,482,9094.96,0.95208,3437.58
2016,Indiana,Hamilton,15,280,64653.31,0.99514,126.92,9776.75,0.97966,1893.67,17738.66,1.01705,1009.58,8694.57,0.89324,19413.17
2016,Indiana,Hancock,15,290,59462.05,0.98768,44,8059.04,1.00384,915.33,19371.46,1.06033,398.92,8774.61,0.95781,6025.92
2016,Indiana,Harrison,15,300,67655.99,1.01087,31.92,9319.99,0.94933,901.67,18696.91,1.10353,373.08,8917.99,1.0066,3733.83
2016,Indiana,Hendricks,15,310,81411.8,1.00879,84.17,9754.31,1.0011,1350.08,20165.43,1.11517,604.75,8791.95,0.94285,10783.08
2016,Indiana,Henry,15,320,72499.01,1.03654,50.58,8417.29,0.9885,1265.58,16267.03,1.0108,613.83,9388.69,0.98515,4760.42
2016,Indiana,Howard,15,330,79572.27,1.02072,111.92,9765.44,1.04693,2279.75,17756.02,1.1274,762,9396.57,1.02861,10140.33
2016,Indiana,Huntington,15,340,63029.38,1.05102,18.17,8773.45,1.03721,553.5,16008.88,1.04587,258.33,8869.77,0.98957,2328.58
2016,Indiana,Jackson,15,350,76702.11,0.99729,41.25,7791.88,0.93717,973.33,12635.52,1.1228,456.42,7358.61,0.95127,3538.67
2016,Indiana,Jasper,15,360,118862.98,1.11221,19.83,10337.08,0.95489,578.75,21606.43,1.06844,253.83,10020.15,0.9781,3499.75
2016,Indiana,Jay,15,370,102868.41,1.00594,20,9955.85,0.99054,433.08,15837.42,0.98072,226,8615.99,1.01121,1901.33
2016,Indiana,Jefferson,15,380,67450.56,0.94839,33.08,9416.47,0.99977,849.75,16155.96,1.07964,435.33,8416.74,1.02062,3264.67
2016,Indiana,Jennings,15,390,87003.81,1.06089,22.92,8470.73,0.9649,948.67,13373.08,0.97181,309.75,7515.93,0.92259,2300.92
2016,Indiana,Johnson,15,400,68284.4,0.96992,78,9582.42,1.04688,1821.25,18559.49,1.18857,931.67,8620.48,0.97683,11642.92
2016,Indiana,Knox,15,410,83300.59,1.09371,43.5,9673.82,0.99858,1014.42,18091.13,1.01931,615.17,9664.64,0.99655,4054.17
2016,Indiana,Kosciusko,15,420,64255.3,1.05308,43.25,8985.2,1.09675,1079.33,17632.04,1.05468,500.5,8076.02,0.92874,4843.42
2016,Indiana,Lagrange,15,430,52205.79,0.92875,10.33,8480.65,0.88103,389.67,12184.48,0.99463,217.08,8137.24,0.94359,2060.67
2016,Indiana,Lake,15,440,96735.54,1.04634,792.17,11212.33,1.06851,9237.83,21719.37,1.14423,4261.58,11384.48,1.10306,40009.17
2016,Indiana,"La Porte",15,450,76865.53,0.98358,135.83,10616.16,1.07615,2370.92,17157.56,1.08318,1050.33,9059.03,1.02432,11272.5
2016,Indiana,Lawrence,15,460,74502.43,1.09757,54.17,7967.88,0.9583,967.42,16996.77,1.03243,503.42,8589.84,0.94512,4616
2016,Indiana,Madison,15,470,87981.72,1.01892,150.08,10645.14,1.06637,3109.92,20500.68,1.1423,1217.5,9608.61,1.02898,12198.58
